train,val
Q504Y3_W_30_E,
Q504Y3_W_30_H,
Q504Y3_W_30_K,
Q504Y3_W_30_R,
Q504Y3_W_30_P,
Q504Y3_W_41_F,
Q9NQ94_Y_234_A,
Q9NQ94_F_270_A,
Q8IUF8_H_179_Y,
P51149_L_8_A,
P51149_K_10_A,
P51149_T_22_N,
P51149_Q_67_L,
P51149_V_180_A,
P51149_L_182_A,
P51149_Y_183_A,
P05161_R_44_A,
P05161_S_83_A,
P05161_Y_96_L,
P05161_R_99_A,
P05161_T_101_A,
P05161_Q_102_D,
P05161_T_103_A,
P13051_D_154_E,
P13051_D_154_N,
P13051_Y_156_A,
P13051_Y_156_C,
P13051_Y_156_S,
P13051_N_213_D,
P47736_F_100_E,
P47736_L_173_E,
P47736_E_207_A,
P47736_H_267_A,
P47736_R_286_A,
P47736_H_287_A,
P47736_N_290_A,
P47736_N_290_K,
P47736_D_291_A,
P47736_R_388_A,
P47736_R_388_P,
O95994_E_60_A,
O95994_Y_63_A,
O95994_K_64_A,
O95994_C_81_S,
Q9UL18_P_670_S,
Q9UL18_L_674_F,
Q9UL18_P_675_Q,
Q9UL18_R_805_H,
P29317_R_103_E,
P29317_K_646_M,
P29317_D_739_N,
P29317_S_897_A,
P29317_S_897_D,
Q9BV57_E_94_A,
Q5T0W9_K_230_A,
P51151_I_40_L,
P51151_F_44_L,
P51151_W_61_L,
P51151_Q_66_L,
Q9NQL2_S_76_L,
Q9NQL2_Q_121_L,
P13612_T_222_A,
P13612_G_223_A,
Q9Y468_D_316_N,
Q9Y468_F_340_A,
Q9Y468_D_423_A,
Q9Y468_D_423_N,
Q9Y468_N_426_A,
Q9Y468_N_426_Q,
Q9Y468_C_431_F,
Q9Y468_C_431_R,
Q9Y468_F_447_A,
Q9Y468_W_450_L,
Q9Y468_Y_454_L,
Q9Y468_D_527_N,
Q9Y468_F_551_A,
Q9UIF7_D_233_N,
P51813_Y_566_F,
Q9HBB8_R_109_G,
Q15013_F_191_A,
Q7L0Y3_D_314_N,
Q9Y265_D_302_N,
Q08211_K_5_A,
Q08211_N_6_A,
Q08211_Y_9_A,
Q08211_N_30_A,
Q08211_N_53_A,
Q08211_K_54_A,
Q08211_K_55_A,
Q08211_K_182_A,
Q08211_N_186_A,
Q08211_Q_187_A,
Q08211_H_207_A,
Q08211_N_234_A,
Q08211_K_235_A,
Q08211_K_236_A,
Q08211_W_332_A,
Q08211_W_339_A,
Q08211_W_342_A,
Q08211_I_347_A,
Q08211_K_417_R,
Q08211_K_417_N,
Q08211_D_511_A,
Q08211_E_512_A,
Q08211_S_543_L,
O75832_E_182_A,
Q9UKT7_C_358_A,
Q9UKT7_C_358_S,
P09661_Y_15_D,
P09661_R_27_Q,
P09661_T_68_K,
P09661_N_72_K,
P09661_N_73_K,
P09661_E_92_V,
P09661_Q_148_R,
Q86TI0_M_930_A,
Q86TI0_L_1019_A,
Q8NE35_R_441_A,
Q8NE35_F_444_A,
Q8NE35_F_444_N,
Q8NE35_F_444_Y,
Q8NE35_G_446_A,
Q8NE35_R_463_A,
Q8NE35_D_470_A,
Q8NE35_K_474_A,
Q8NE35_S_479_A,
Q8NE35_F_488_A,
Q8NE35_F_488_Y,
Q8NE35_R_528_A,
Q7Z5Q5_D_623_A,
Q7Z5Q5_E_675_R,
Q7Z5Q5_K_679_A,
Q92947_E_414_D,
Q92541_R_401_E,
Q92541_E_410_K,
Q92541_R_429_E,
Q92541_Q_434_A,
Q92541_R_435_E,
Q92540_K_66_E,
Q92540_R_163_E,
Q92785_F_275_A,
Q92785_R_300_A,
Q92785_D_346_A,
Q96RN5_E_42_A,
Q96RN5_L_58_D,
Q96RN5_A_60_D,
P52788_D_201_A,
P52788_D_201_N,
P52788_D_276_N,
P52788_E_353_Q,
P52789_D_209_A,
P52789_R_468_A,
P52789_D_657_A,
P20340_T_27_N,
P20340_I_46_E,
P20340_Q_72_L,
P05412_R_272_V,
P05412_T_286_A,
Q9Y3C8_Q_30_A,
Q9Y3C8_K_33_A,
Q9Y3C8_C_116_S,
Q96SB4_S_222_A,
Q96SB4_S_555_A,
Q96SB4_S_619_A,
Q8N807_C_135_A,
Q8N807_C_420_A,
O43172_R_192_E,
O43172_R_192_K,
O43172_R_192_W,
O43173_H_354_A,
Q8N4A0_D_459_H,
Q5VZV1_D_141_A,
Q14451_R_458_L,
Q14451_Y_480_F,
Q14451_Y_492_F,
Q14451_F_511_R,
Q9BWS9_Y_84_S,
Q9BWS9_W_88_A,
Q9BWS9_W_110_A,
Q9BWS9_Y_261_S,
Q9BWS9_W_277_A,
Q9BWS9_Y_302_S,
Q13093_S_108_A,
Q13093_H_114_A,
Q13093_H_114_Q,
Q13093_H_114_E,
Q13093_W_115_A,
Q13093_L_116_A,
Q13093_M_117_A,
Q13093_Y_205_A,
Q13093_S_273_A,
Q13093_D_286_A,
Q13093_D_286_N,
Q13093_D_296_A,
Q13093_D_296_N,
Q13093_D_304_A,
Q13093_D_338_A,
Q13093_H_351_A,
Q13093_H_367_N,
Q13093_M_368_K,
Q13093_L_369_A,
Q13093_K_370_T,
P26358_C_653_G,
P26358_C_656_G,
P26358_C_659_G,
P26358_C_664_F,
P26358_C_667_G,
P26358_C_670_G,
P26358_C_1226_A,
Q4G0W2_Y_102_H,
Q4G0W2_C_103_S,
Q4G0W2_N_105_A,
Q4G0W2_R_107_V,
Q9UQ84_D_78_A,
Q9UQ84_D_173_A,
Q9UQ84_D_225_A,
O14960_Y_104_H,
O14965_K_162_R,
O14965_F_165_A,
O14965_G_198_N,
O14965_R_205_A,
O14965_D_274_N,
O14965_T_287_A,
O14965_T_287_E,
O14965_T_288_D,
O14965_C_290_A,
O14965_Y_334_A,
O14965_Q_335_A,
O14965_F_346_A,
O14965_C_393_A,
O14966_T_71_A,
O14966_T_71_E,
O14966_S_72_A,
O14966_S_72_E,
O14966_M_73_S,
O14966_R_75_S,
P12956_K_160_A,
P12956_K_164_A,
Q99574_N_161_G,
Q99574_L_162_K,
Q99574_V_163_I,
Q99574_E_289_A,
Q99574_S_340_A,
Q96DN0_M_168_W,
Q96DN0_I_196_A,
Q96DN0_I_196_L,
Q96DN0_I_196_W,
Q96DN0_E_231_K,
Q96DN0_E_231_A,
Q96DN0_W_232_A,
Q96DN0_D_233_G,
Q8N608_N_257_Q,
Q9GZU7_D_96_E,
Q9GZU7_D_98_N,
P40818_C_786_S,
Q9UIL1_E_93_V,
Q9UIL1_K_97_L,
Q9UIL1_R_117_E,
Q9UIL1_N_125_L,
Q9UIL1_N_132_V,
Q16696_L_110_V,
Q16696_A_117_V,
Q16696_S_208_I,
Q16696_A_213_S,
Q16696_F_300_I,
Q16696_A_301_G,
Q16696_M_365_V,
Q16696_L_366_I,
Q16696_G_369_S,
Q16696_H_372_R,
O14818_Y_153_F,
P36873_H_125_A,
P36873_C_273_A,
P36873_C_273_S,
P36873_C_273_L,
Q16698_N_148_A,
Q16698_Y_199_A,
Q16698_S_210_A,
Q16698_K_214_A,
Q13435_R_471_K,
Q13435_R_495_K,
Q13435_R_502_K,
Q13435_F_506_A,
Q13435_K_507_A,
Q13435_K_507_R,
Q13435_R_508_K,
Q13435_K_509_A,
Q13435_K_509_R,
Q13435_Y_510_A,
Q13435_R_515_K,
Q13435_R_530_K,
Q13435_R_537_K,
Q13438_R_188_A,
P04424_K_51_N,
P04424_H_89_Q,
P04424_K_288_R,
O95497_E_79_A,
O95497_K_178_A,
Q6NW40_A_186_R,
Q6NW40_P_206_N,
O60306_K_829_A,
O60306_Y_1196_A,
P81274_R_228_A,
P81274_R_228_E,
P81274_R_243_A,
P81274_N_290_R,
Q6DD88_K_73_A,
Q6DD88_R_213_Q,
Q96QP1_Q_67_A,
Q96QP1_R_116_A,
Q96QP1_R_150_A,
Q96QP1_R_153_A,
Q96QP1_D_231_A,
Q96QP1_K_233_A,
Q96QP1_T_237_E,
Q96QP1_F_295_K,
Q8WXF7_R_77_A,
Q8WXF7_R_77_E,
Q8WXF7_K_80_A,
Q8WXF7_F_151_S,
Q8WXF7_T_162_P,
Q8WXF7_Q_191_R,
Q8WXF7_H_247_R,
Q8WXF7_S_398_Y,
O60907_F_77_A,
O60907_I_90_A,
O60907_L_94_A,
O60907_L_94_E,
O60907_P_96_G,
O60907_L_108_A,
O60907_L_108_Q,
O60907_V_111_N,
O60907_V_111_Q,
O60907_I_117_A,
P29373_K_21_A,
P29373_R_30_A,
P29373_K_31_A,
O95727_F_56_A,
O95727_T_57_A,
O95727_K_67_A,
O95727_Y_101_A,
Q96GD4_K_106_R,
Q96GD0_D_25_N,
Q13825_K_105_N,
Q13825_K_109_E,
Q13825_K_113_Q,
P50336_R_59_G,
P50336_R_59_Q,
P50336_L_74_P,
P50336_R_97_D,
P50336_L_166_N,
P50336_G_169_A,
P50336_S_284_I,
P50336_V_290_L,
P50336_F_331_A,
P50336_L_334_A,
P50336_V_347_A,
P50336_M_368_A,
P11021_T_229_A,
P11021_K_585_R,
P15056_M_53_D,
P15056_K_88_E,
P15056_K_483_S,
P15056_R_509_H,
P15056_K_578_R,
P15056_I_666_R,
P15056_R_671_K,
P08603_H_337_A,
P08603_R_341_A,
P08603_R_1182_A,
P08603_W_1183_L,
P08603_K_1186_A,
P08603_K_1188_A,
P08603_E_1198_A,
P50440_D_170_N,
P50440_E_233_K,
P50440_D_254_N,
P50440_H_303_V,
P50440_D_305_A,
P50440_R_322_E,
P50440_S_355_A,
P50440_C_407_S,
P50440_C_410_A,
Q9NR71_G_124_R,
Q9NR71_H_194_A,
Q9NR71_H_196_A,
Q9NR71_A_211_R,
Q9NR71_R_257_A,
Q9NR71_S_258_A,
Q9NR71_H_303_A,
Q9NR71_D_352_S,
Q9NR71_S_354_A,
Q9NR71_C_362_A,
Q9NR71_S_374_A,
Q9NR71_S_396_A,
Q9NR71_G_465_R,
Q9NR71_E_540_A,
Q9NR71_Y_579_F,
Q9NR71_Y_591_F,
Q9NR71_S_595_A,
Q9NR71_S_729_A,
Q9UQB9_K_72_R,
Q9UQB9_D_166_Y,
Q9UQB9_T_198_A,
Q15276_D_812_K,
Q15276_E_815_K,
Q15276_Q_818_W,
Q15276_D_820_K,
Q15276_F_821_R,
Q15276_V_822_D,
Q15276_Q_826_A,
Q15276_Q_829_A,
Q13882_W_44_A,
Q13882_Y_66_A,
Q13882_R_105_L,
Q13882_W_184_A,
Q13882_K_219_M,
Q13882_K_219_R,
Q13882_Y_342_A,
Q9HB75_L_801_A,
Q9HB75_Y_814_A,
Q9HB75_R_815_A,
Q9HB75_R_815_E,
Q9HB75_R_825_A,
Q9HB75_R_825_E,
Q9HB75_D_826_K,
Q9HB75_L_828_E,
Q9HB75_E_830_K,
Q9HB75_F_837_D,
Q9HB75_R_862_A,
Q9HB75_Q_863_A,
Q13888_C_291_A,
Q13888_C_308_A,
Q13888_C_345_A,
Q13888_C_360_A,
Q13888_C_363_A,
Q13888_H_376_A,
Q13888_H_380_A,
Q13888_C_382_A,
O00141_K_127_M,
O00141_T_256_A,
O00141_T_256_D,
O00141_T_256_E,
O00141_Y_298_A,
Q9P2T1_C_186_A,
Q9P2T1_T_188_A,
Q9P2T1_E_289_Q,
P51795_Y_687_A,
P51795_S_688_A,
P51795_Y_742_A,
P51795_D_797_A,
O14638_T_179_C,
O14638_K_204_A,
O14638_N_227_A,
O14638_E_275_A,
O14638_A_336_C,
P55011_R_294_A,
P51553_N_117_A,
P51553_T_120_A,
P51553_S_130_A,
P51553_N_133_A,
P51553_R_136_A,
P51553_R_167_A,
P51553_E_173_A,
P51553_Y_174_F,
P51553_K_190_A,
P51553_D_229_A,
P51553_Y_276_F,
P51553_R_311_A,
P51553_N_312_A,
P51553_T_313_A,
P51553_K_315_A,
P51553_N_324_A,
Q9Y2R2_S_35_E,
Q9Y2R2_T_36_E,
Q9Y2R2_C_129_S,
Q9Y2R2_C_231_S,
O60870_K_135_R,
O60870_K_302_E,
O60870_K_391_E,
P30041_S_32_A,
P30041_C_47_S,
P30044_C_100_S,
P30044_C_125_S,
P30044_C_204_S,
O14558_V_67_G,
O14558_S_134_Q,
Q96EF0_A_253_K,
Q96EF0_K_255_A,
Q9BV20_C_168_S,
Q9BV20_D_248_A,
Q9NZU7_D_238_A,
Q9NZU7_D_240_A,
Q9NZU7_D_242_A,
Q9NZU7_D_249_A,
Q9NZU7_D_315_A,
Q9NZU7_N_317_A,
Q9NZU7_S_323_A,
Q9NZU7_D_352_A,
Q9NZU7_N_354_A,
Q9NP77_C_12_S,
Q8TDI0_L_518_A,
Q8TDI0_Y_619_E,
P08922_K_1980_M,
P49862_H_54_F,
P49862_H_109_A,
P62877_C_53_A,
P62877_C_56_A,
P62877_C_75_A,
P62877_H_77_A,
P35968_K_868_M,
P35968_Y_996_F,
P35968_C_1045_A,
P35968_Y_1054_F,
P35968_Y_1059_F,
O00560_K_214_A,
O00560_N_215_D,
O00560_K_250_A,
Q07912_L_120_Q,
Q07912_K_158_R,
Q07912_L_197_Q,
Q07912_V_365_R,
P29965_Y_170_E,
P29965_H_224_E,
P29965_G_226_E,
P29965_G_252_E,
O00764_D_235_A,
O00764_D_235_N,
P28562_C_258_S,
P43351_R_55_A,
P43351_Y_65_A,
P43351_K_152_A,
P43351_R_153_A,
P43351_R_156_A,
Q8NHM5_V_1069_A,
Q8NHM5_A_1072_Y,
Q12849_Q_155_A,
Q12849_W_159_A,
Q12849_E_223_A,
Q12849_R_406_A,
Q12849_F_410_A,
Q12849_E_470_A,
P78330_S_23_A,
P78330_S_23_T,
P78330_E_29_D,
P78330_E_29_Q,
P78330_R_65_A,
P78330_R_65_K,
P78330_N_133_A,
P78330_T_182_S,
P78330_T_182_V,
P78330_R_202_A,
P78330_R_202_K,
Q12840_R_280_S,
Q9H668_D_78_A,
Q9H668_I_164_A,
Q9H668_M_167_A,
P61970_E_42_K,
P10147_R_40_A,
P10147_D_49_A,
P10147_R_68_A,
P10147_R_70_A,
P10147_E_89_A,
P68104_K_36_R,
P68104_K_55_R,
P68104_K_79_R,
P68104_K_165_A,
P68104_K_165_R,
P68104_K_318_R,
P68104_T_432_A,
Q07820_K_194_R,
Q07820_K_197_R,
Q07820_K_208_R,
Q07820_K_234_R,
P18031_S_50_A,
P18031_S_50_D,
P18031_D_181_A,
P18031_C_215_S,
P22392_R_88_A,
Q9Y320_C_170_G,
Q92932_C_945_A,
Q92932_C_945_S,
Q9H867_E_73_Q,
Q9H867_D_96_A,
Q9H867_D_96_V,
Q9H867_D_144_V,
Q13153_H_83_L,
Q13153_H_86_L,
Q13153_L_107_F,
Q13153_K_299_R,
Q13153_D_389_N,
Q13153_D_393_A,
Q13153_T_423_A,
Q13153_T_423_E,
Q14191_E_84_A,
Q14191_L_88_A,
Q14191_W_145_A,
Q14191_Y_212_F,
Q14191_R_987_A,
Q14191_S_989_A,
Q14191_R_993_A,
Q14191_R_993_E,
Q14191_F_1037_A,
Q14191_M_1038_A,
Q9NTM9_C_31_A,
Q9NTM9_C_52_A,
Q96QV1_E_380_A,
Q96QV1_M_382_A,
Q96QV1_D_383_A,
Q96QV1_D_383_R,
Q96QV1_D_387_A,
Q6PHR2_K_44_R,
Q6PHR2_K_139_R,
P68036_K_9_E,
P68036_F_63_A,
P68036_C_86_S,
P68036_P_88_D,
P68036_E_93_R,
P68036_K_96_E,
P68036_K_100_E,
P68036_H_119_D,
Q9UN36_L_186_D,
P07814_F_1097_A,
P07814_F_1097_W,
P07814_R_1152_K,
P07814_R_1152_L,
Q15910_S_21_A,
Q15910_S_21_D,
Q15910_S_75_A,
Q15910_C_588_Y,
Q15910_F_667_I,
Q15910_H_689_A,
Q8IW19_R_376_A,
Q8IW19_C_379_A,
Q8IW19_C_385_A,
Q8IW19_C_421_A,
Q8IW19_C_427_A,
O75643_R_603_A,
O75643_R_637_A,
O75643_K_1544_A,
O75643_H_1548_A,
O75643_T_1578_A,
Q93096_T_13_F,
Q93096_D_71_A,
Q93096_D_72_A,
Q93096_C_104_S,
Q93096_Q_131_A,
Q5XUX0_S_278_A,
Q04759_Y_90_F,
Q04759_A_148_E,
Q04759_K_409_A,
Q04759_K_409_E,
Q04759_T_538_A,
Q04759_S_676_A,
Q04759_S_695_A,
Q8N122_S_722_A,
Q8N122_S_792_A,
P32322_E_221_A,
Q13085_S_344_A,
Q13085_S_432_A,
Q13085_S_1585_A,
Q13085_S_1952_A,
Q13085_S_2211_A,
P05546_R_122_L,
P05546_R_122_Q,
P05546_R_122_W,
P05546_K_204_M,
P05546_K_204_N,
P05546_K_204_T,
O43765_C_38_A,
O75792_D_67_A,
O75792_K_69_A,
O75792_N_112_A,
O75792_Y_210_A,
O75792_Y_210_F,
O75792_T_240_A,
Q9BSB4_H_31_S,
Q9BSB4_D_54_R,
Q9BSB4_I_152_D,
Q9BSB4_I_153_D,
Q9BSB4_V_156_D,
Q02750_K_97_A,
Q02750_K_97_R,
Q02750_S_150_A,
Q02750_S_212_A,
Q02750_S_218_A,
Q02750_S_218_D,
Q02750_M_219_V,
Q02750_M_219_W,
Q02750_A_220_L,
Q02750_N_221_Y,
Q02750_S_222_A,
Q02750_S_222_D,
Q02750_F_311_S,
P54317_N_353_Q,
Q9UNQ0_M_71_V,
Q9UNQ0_K_86_M,
Q9UNQ0_E_211_Q,
Q9UNQ0_R_383_C,
Q9UNQ0_N_418_Q,
Q9UNQ0_T_435_A,
Q9UNQ0_T_435_F,
Q9UNQ0_N_436_A,
Q9UNQ0_F_439_A,
Q9UNQ0_R_482_D,
Q9UNQ0_R_482_G,
Q9UNQ0_R_482_N,
Q9UNQ0_R_482_S,
Q9UNQ0_R_482_T,
Q9UNQ0_R_482_K,
Q9UNQ0_R_482_I,
Q9UNQ0_R_482_M,
Q9UNQ0_R_482_Y,
Q9UNQ0_V_546_A,
Q9UNQ0_V_546_F,
Q9UNQ0_M_549_A,
Q9UNQ0_L_554_A,
Q9UNQ0_L_555_A,
Q9UNQ0_N_557_Q,
Q9UNQ0_H_583_A,
Q9UNQ0_N_596_Q,
Q9UNQ0_C_603_A,
Q9UNQ0_Y_605_A,
Q8IZT8_R_99_A,
Q8IZT8_R_104_A,
Q8IZT8_K_155_A,
Q8IZT8_Q_195_A,
O60260_S_65_E,
O60260_C_332_S,
O60260_C_337_A,
O60260_C_365_S,
O60260_W_403_A,
O60260_C_421_A,
O60260_C_431_S,
O60260_H_433_N,
O60260_H_433_A,
O60260_E_444_Q,
O60260_E_444_A,
Q8IWT6_T_44_A,
Q8IWT6_T_44_C,
Q8IWT6_N_66_A,
Q8IWT1_C_58_A,
Q8IWT1_C_131_A,
Q8IWT1_C_131_W,
O60264_K_211_R,
P11362_K_514_A,
P11362_R_577_E,
P11362_R_609_V,
P11362_D_623_A,
P11362_Y_653_F,
P11362_Y_654_F,
P11362_D_755_V,
P11362_Y_766_F,
P11586_S_49_A,
P11586_S_49_Q,
P11586_Y_52_A,
P11586_Y_52_S,
P11586_Y_52_F,
P11586_K_56_A,
P11586_K_56_I,
P11586_K_56_S,
P11586_K_56_T,
P11586_K_56_E,
P11586_K_56_M,
P11586_K_56_Q,
P11586_K_56_R,
P11586_C_147_Q,
O15550_H_1146_A,
P48023_P_206_D,
P48023_P_206_F,
P48023_P_206_R,
P48023_Y_218_F,
P48023_Y_218_R,
P48023_F_275_L,
P21917_V_382_Y,
Q15642_I_454_S,
Q15642_L_468_S,
P45381_R_71_K,
P45381_Y_164_F,
P45381_R_168_K,
P45381_E_178_A,
P45381_E_178_D,
P45381_E_178_Q,
P45381_E_285_D,
P45381_Y_288_F,
Q13426_K_140_R,
Q13426_K_210_R,
P62314_L_58_K,
P62314_I_60_R,
O95487_R_715_A,
O95486_R_541_A,
Q712K3_C_93_S,
Q712K3_L_97_S,
Q96J94_P_379_H,
Q96J94_M_381_Y,
Q7Z2Z2_T_33_A,
Q7Z2Z2_H_96_A,
Q9HD40_R_75_A,
Q9HD40_R_97_A,
Q9HD40_R_97_Q,
Q9HD40_Q_105_A,
Q9HD40_K_173_A,
Q9HD40_K_173_M,
Q9HD40_K_284_A,
Q9HD40_R_313_A,
P30101_C_57_A,
P30101_C_57_S,
P30101_C_60_S,
P30101_C_406_A,
P30101_C_406_S,
P30101_C_409_S,
Q96GG9_C_115_A,
Q96GG9_C_115_G,
Q96GG9_C_115_I,
Q96GG9_C_115_L,
Q96GG9_C_115_T,
Q96GG9_C_115_V,
Q96GG9_D_211_A,
Q96GG9_A_235_R,
Q96GG9_D_241_A,
Q96GG9_D_241_N,
Q13526_Y_23_A,
Q13526_W_34_A,
Q13526_K_63_A,
Q13526_S_71_D,
Q13526_S_71_E,
Q13526_C_113_A,
P49674_K_38_R,
Q9UBS5_W_182_A,
Q9UBS5_Y_230_A,
Q9UBS5_Y_234_A,
Q9UBS5_H_287_A,
Q9UBS5_Y_367_A,
Q9UBS5_W_395_A,
P48730_K_38_M,
P48730_T_176_I,
P48736_K_833_R,
P48736_R_947_P,
P16234_Y_572_F,
P16234_Y_574_F,
Q96KN7_E_1121_A,
Q96KN7_E_1121_K,
Q96KN7_H_1174_A,
Q96KN7_H_1174_D,
Q96KN7_E_1245_A,
Q96KN7_E_1245_K,
Q9NWX6_D_58_A,
Q9NWX6_H_63_A,
Q9NWX6_S_104_A,
Q9NWX6_D_105_A,
Q9NWX6_E_106_A,
Q9NWX6_T_127_A,
Q9NWX6_H_181_A,
Q9NWX6_K_216_A,
Q9NWX6_N_227_A,
Q9Y2C4_S_137_D,
Q9Y2C4_H_140_A,
Q6IA69_C_175_S,
P61224_G_12_V,
P61224_Q_25_A,
P61224_Y_32_A,
P61224_Y_32_F,
P61224_E_37_A,
P61224_D_38_A,
P61224_Q_63_E,
P61224_F_64_A,
Q9Y2C9_F_678_A,
Q9Y2C9_C_712_R,
Q9Y2C9_L_716_R,
Q15465_C_24_S,
Q9BYW2_F_1589_A,
Q9BYW2_Y_1604_A,
Q9BYW2_R_1625_H,
Q9BYW2_R_1625_G,
Q9BYW2_C_1631_A,
Q9BYW2_E_1636_A,
Q9BYW2_T_1637_A,
Q9BYW2_F_1668_A,
Q9BYW2_Q_1669_A,
Q9BYW2_R_1670_A,
Q9BYW2_R_1670_V,
Q9BYW2_R_1670_L,
Q9BYW2_R_1670_I,
Q9BYW2_R_1670_F,
Q9BYW2_R_1670_P,
Q9BYW2_R_1670_W,
Q9BYW2_R_1670_K,
Q9BYW2_R_1670_Q,
Q9BYW2_Y_1671_A,
Q9BYW2_R_2475_A,
Q9BYW2_K_2476_A,
Q9BYW2_Q_2480_A,
Q9BYW2_F_2481_A,
Q9BYW2_V_2483_A,
Q9BYW2_K_2506_A,
Q9BYW2_R_2510_A,
Q9BYW2_H_2514_A,
Q9BYW2_G_2515_A,
Q9BYW2_G_2515_T,
Q9BYW2_E_2528_A,
Q9BYW2_E_2531_A,
Q13636_Q_64_L,
Q13637_T_39_N,
Q13637_Q_85_L,
Q13637_G_89_T,
Q13637_N_90_S,
Q13637_M_91_S,
Q13637_R_93_S,
Q13637_V_94_L,
Q13637_A_185_F,
Q13637_L_188_P,
P51787_V_324_L,
P51787_K_326_R,
P51787_T_327_V,
P51787_I_328_L,
P51787_S_338_C,
P51787_F_340_C,
P51787_I_375_D,
P51787_V_516_D,
P55064_S_156_A,
P55064_S_156_E,
P13987_Y_29_R,
P13987_N_33_R,
P13987_N_33_Q,
P13987_D_37_R,
P13987_F_48_R,
P13987_D_49_R,
P13987_L_58_E,
P13987_K_63_E,
P13987_W_65_E,
P13987_K_66_D,
P13987_K_66_Q,
P13987_F_67_K,
P13987_H_69_Q,
P13987_F_72_E,
P13987_R_78_E,
P13987_L_79_D,
P13987_E_81_R,
P13987_N_82_K,
P13987_Y_87_R,
O60869_T_40_D,
O60869_T_58_D,
O60869_T_65_D,
O60869_T_74_D,
O60869_S_87_A,
O60869_S_87_D,
O60869_T_91_A,
O60869_T_91_D,
O60869_S_111_D,
P52895_Y_24_A,
P52895_K_31_A,
P52895_K_31_M,
P52895_R_301_A,
P52895_R_304_A,
O00370_N_14_A,
O00370_E_43_A,
O00370_D_145_A,
O00370_D_205_G,
O00370_H_230_A,
Q12923_R_2205_W,
Q12923_Q_2221_M,
Q12923_M_2307_T,
Q12923_C_2408_S,
Q12923_R_2444_E,
Q12923_R_2444_K,
Q12923_R_2444_Q,
Q12923_H_2448_A,
Q12923_G_2449_V,
Q12923_E_2474_D,
P29374_Y_583_A,
P29374_Y_592_A,
P29374_Y_612_A,
P29374_W_615_A,
P29374_Y_619_A,
Q9Y663_K_161_A,
Q9Y663_K_162_A,
Q9Y663_R_166_E,
Q9Y663_E_170_Q,
Q9Y663_R_173_S,
Q9Y663_G_182_A,
Q9Y663_E_184_Q,
Q9Y663_H_186_F,
Q9Y663_D_189_N,
Q9Y663_R_190_E,
Q9Y663_K_194_A,
Q9Y663_K_215_A,
Q9Y663_S_218_A,
Q9Y663_E_224_Q,
Q9Y663_Q_255_A,
Q9Y663_K_259_A,
Q9Y663_I_288_A,
Q9Y663_K_293_A,
Q9Y663_H_362_A,
Q9Y663_G_365_A,
Q9Y663_K_366_A,
Q9Y663_K_368_A,
Q9Y663_R_370_E,
P08913_D_94_N,
P08913_D_128_N,
P08913_D_145_N,
P13674_Y_210_A,
P13674_Y_213_A,
P13674_Y_247_A,
O00506_K_49_R,
O00506_D_158_A,
Q8IVH8_K_48_E,
P14866_H_105_A,
P14866_V_132_A,
P14866_L_141_A,
P14866_N_172_A,
P14866_S_174_A,
P14866_H_504_A,
P14866_F_506_A,
Q68DC2_E_798_K,
Q68DC2_D_811_K,
Q68DC2_R_823_W,
Q96ES7_W_175_A,
Q96ES7_E_179_A,
Q96ES7_D_194_A,
Q96ES7_D_194_R,
Q96ES7_D_196_R,
Q96ES7_P_214_A,
Q96ES7_Q_232_A,
Q96ES7_Y_238_A,
Q96ES7_Y_238_F,
Q96ES7_Q_240_A,
Q96ES7_T_242_A,
Q96ES7_Y_245_A,
Q96ES7_Y_245_F,
Q96ES7_P_256_A,
Q96ES7_F_264_A,
Q96ES7_D_266_A,
Q96ES7_D_266_F,
Q96ES7_D_266_Y,
Q96ES7_D_266_W,
Q96ES7_D_266_E,
Q96ES7_D_266_N,
Q96ES7_R_282_A,
Q13569_N_140_A,
Q13569_A_145_G,
Q13569_H_151_A,
Q13569_H_151_Q,
Q13569_N_191_A,
Q13569_T_197_A,
Q13569_R_281_A,
Q13569_E_310_Q,
Q13569_F_315_A,
Q93091_I_36_A,
Q93091_H_38_A,
Q93091_H_59_R,
P05093_A_105_L,
Q9UM00_D_191_A,
Q9UM00_D_191_E,
Q9UM07_Q_346_A,
Q9UM07_R_374_A,
Q9UM07_R_374_Q,
Q9UM07_R_639_Q,
Q9UM07_C_645_A,
P45954_V_137_L,
P45954_F_138_L,
P45954_S_210_N,
P45954_A_416_T,
Q08495_S_403_A,
Q08495_S_403_E,
P28223_L_229_A,
O75815_L_744_E,
O75815_R_748_A,
Q9Y530_H_32_A,
Q9Y530_C_33_S,
Q9Y530_S_35_A,
Q9Y530_T_83_A,
Q9Y530_K_84_A,
Q9Y530_G_123_E,
Q9Y530_D_125_A,
P09455_R_22_A,
P09455_L_30_A,
P09455_R_31_A,
P09455_K_32_A,
P09455_K_41_L,
P09455_R_59_E,
P09455_Q_109_L,
Q9P2I0_H_67_A,
Q9P2I0_D_289_A,
Q9P2I0_R_543_A,
P24530_C_402_S,
P24530_C_403_S,
P01009_M_382_V,
P02751_Y_641_A,
P02751_I_642_A,
P02751_L_663_A,
P02751_Y_666_A,
P02751_L_681_A,
P02751_I_682_A,
P02751_S_683_A,
P02751_I_684_A,
P02751_E_691_A,
P02751_V_692_A,
P02751_R_694_A,
P02751_F_695_A,
P02751_D_696_A,
P02751_F_697_A,
P20807_C_129_S,
